mid,x,y,z,mpitch,mroll,myaw,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,flight_time,agx,agy,agz,est_x,est_y,cntl_x,cntl_y,residual1,residual2,residual3,residual4,class,class_raw
12,48,21,105,2,23,180,0,0,0,0,0,0,71,74,101,80,59,311.9,26,0,-3,-997,70.12851062,16.50995249,48.18934333,27.05383802,-33.92749913,-19.73446859,10.46828221,3.085284363,fdi,FDI
12,43,18,104,0,23,179,0,0,0,0,0,0,71,73,99,80,59,311.86,26,11,2,-1016,71.00837397,14.98981253,49.08227167,28.2667381,-45.79754601,-23.71054791,0.679558205,-0.477691813,fdi,FDI
12,41,19,102,2,24,179,0,-1,0,0,0,0,71,73,98,80,59,311.89,27,1,18,-991,70.37487548,14.7531836,50.17339319,29.06729283,-48.14474545,-20.88071505,0.216149925,2.379963626,fdi,FDI
12,44,21,99,2,24,179,0,0,0,0,0,0,71,73,98,80,59,311.87,28,2,14,-998,71.30910347,15.8280798,50.76888817,29.57189494,-43.48081052,-18.43317673,5.828617573,4.598045761,fdi,FDI
12,44,21,99,2,24,179,0,0,0,0,0,0,71,73,98,80,59,311.92,28,-1,12,-1002,71.9339899,16.4230914,51.50135826,30.24419411,-44.6387888,-19.78587533,5.244095084,3.22522755,fdi,FDI
12,46,25,100,0,24,179,0,0,0,0,0,0,71,73,99,80,59,311.98,29,2,-2,-1034,73.39351786,18.9798937,51.96591506,30.3253473,-43.35006168,-16.71782412,7.014059979,6.503265597,fdi,FDI
12,46,25,100,0,24,179,-2,0,0,0,0,0,71,74,99,80,59,311.94,29,12,-4,-966,74.44000086,20.20604282,52.54407068,30.80046885,-45.39450268,-20.57999967,5.571986004,3.413201442,fdi,FDI
12,46,26,101,0,24,179,0,0,0,0,0,0,71,74,101,80,59,311.89,30,-25,12,-994,75.15565427,21.20081167,53.16281185,31.23705974,-46.71034255,-22.119353,4.948080231,3.048407694,fdi,FDI
12,47,30,103,0,24,179,0,0,0,0,0,0,71,74,104,90,59,311.94,30,-4,13,-1046,76.14973446,23.75696558,53.66558244,31.19505074,-46.5126765,-20.50449608,5.775615875,5.974541327,fdi,FDI
12,47,30,103,0,24,179,0,0,0,0,0,0,71,74,104,90,59,312,31,12,-8,-976,76.83496427,24.80713114,54.23893007,31.57610311,-47.78466121,-25.20337519,5.125031975,2.990041469,fdi,FDI
12,47,30,103,0,24,179,0,0,0,0,0,0,71,74,104,90,59,311.97,31,26,-4,-1030,77.28413545,25.01386632,54.8423747,32.08651161,-48.56720812,-28.17933415,4.924195012,1.904254191,fdi,FDI
12,48,30,106,0,24,179,-1,0,0,0,0,0,70,73,102,90,59,312.05,32,2,-16,-1002,78.09142132,24.81731075,55.32026915,32.66146794,-48.01943452,-29.94628192,5.943888526,1.819924837,fdi,FDI
12,48,30,106,0,24,179,0,0,0,0,0,0,70,73,102,80,59,311.99,32,8,-13,-1032,78.65251537,24.48422176,55.86078447,33.26038575,-49.07410991,-30.9133114,5.353387083,2.169532984,fdi,FDI
12,48,31,105,2,24,-179,0,0,0,0,0,0,70,73,102,90,59,311.91,32,-13,4,-994,79.02390422,24.72643779,56.42527484,33.70138416,-49.73044437,-30.38458436,5.146381836,3.627824074,fdi,FDI
12,48,31,105,2,24,-179,0,0,0,0,0,0,70,73,103,90,59,312.01,33,15,-7,-1031,79.25680884,24.75187968,57.00791386,34.2245781,-50.11538205,-31.38530507,5.133952024,3.340058573,fdi,FDI
12,48,31,105,2,24,-179,0,0,0,0,0,0,70,73,105,90,59,311.99,33,-4,1,-995,79.39394471,24.68633614,57.60345678,34.761646,-50.32518351,-31.96814338,5.200832767,3.313485391,fdi,FDI
12,51,34,104,0,24,-179,0,0,0,0,0,0,70,73,104,90,59,311.98,34,-13,3,-994,81.05528961,26.30563452,57.76331866,34.82437519,-47.42874202,-29.28694173,8.283630863,6.387866466,fdi,FDI
12,52,37,108,0,24,180,0,0,0,0,0,0,70,73,104,90,59,311.86,34,-1,-4,-1000,82.81955706,28.78487233,57.92073233,34.68198449,-48.91223643,-28.88796255,7.272730522,7.398684962,fdi,FDI
12,52,37,108,0,24,180,0,0,0,0,0,0,70,73,104,90,59,311.96,34,18,-1,-980,84.09036273,29.90343137,58.1685334,34.88920367,-51.36184037,-33.02433117,5.667185363,4.430818413,fdi,FDI
12,52,37,108,0,24,180,0,0,0,0,0,0,70,73,105,90,59,311.98,35,-15,0,-991,84.95730516,30.23080467,58.46661892,35.21636416,-52.9205338,-35.69393082,5.066872432,3.207749974,fdi,FDI
12,54,36,106,0,24,180,0,0,0,0,0,0,70,73,105,90,59,311.96,35,15,-4,-1030,86.57312205,29.58704029,58.50881816,35.76606271,-51.85062498,-38.31546238,7.002371426,1.945708596,fdi,FDI
12,54,35,107,0,24,179,0,0,0,0,0,0,70,73,103,90,59,312.01,36,6,0,-1028,87.70839929,28.50139381,58.67453772,36.4102443,-53.98904556,-39.4167316,5.7879282,1.828465471,fdi,FDI
12,54,35,107,0,24,179,0,0,0,0,0,0,70,73,101,90,59,311.99,36,-11,-4,-991,88.46529964,27.85443913,58.8881175,36.94206747,-55.32231912,-38.528918,5.385213899,3.179498664,fdi,FDI
12,54,35,107,0,24,179,0,0,0,0,0,0,70,73,101,90,59,311.97,36,11,3,-1018,88.94167426,27.52121683,59.13861864,37.42738881,-56.10167246,-37.8513363,5.394943649,3.928886263,fdi,FDI
12,53,34,105,0,24,180,1,0,0,0,0,0,71,73,102,90,59,311.93,37,-14,3,-977,88.69294682,26.82300585,59.56383082,38.04059026,-57.52132969,-38.37547097,4.571240687,3.271939923,fdi,FDI
12,53,34,105,0,24,180,0,0,0,0,0,0,71,73,100,80,59,311.89,37,-5,-2,-1051,88.44431186,26.52888875,59.96022384,38.54334233,-56.90902202,-37.25488856,5.471121802,4.060325094,fdi,FDI
12,53,30,105,2,24,-176,0,0,0,0,0,0,70,73,100,80,59,311.84,38,-6,-4,-986,88.23042742,24.19358162,60.35435037,39.6466558,-56.44637988,-40.53395884,5.963067627,0.342318035,fdi,FDI
12,53,30,105,2,24,-176,0,0,0,0,0,0,70,73,100,80,59,311.95,38,0,-1,-990,88.06449506,23.11848441,60.74320439,40.36511022,-56.12435571,-36.8502427,6.182275628,3.123944684,fdi,FDI
12,55,38,102,2,24,179,0,0,0,0,0,0,71,73,100,80,59,311.88,38,-25,11,-1020,89.0042878,27.33614402,60.82983095,39.69685613,-53.9182575,-26.45249021,8.236967119,12.28765631,fdi,FDI
12,55,38,102,2,24,179,0,0,0,0,0,0,71,73,99,80,59,311.87,39,-5,7,-1026,89.72653567,29.65095635,61.00446255,39.69950734,-55.42533887,-31.49231883,6.818685534,7.000987015,fdi,FDI
12,59,37,103,0,24,179,0,0,0,0,0,0,71,73,99,80,59,311.9,39,-13,-17,-1005,92.36751619,30.15236649,60.60930433,40.04532443,-52.44735973,-35.98971216,10.1133799,3.273543961,fdi,FDI
12,59,37,103,0,24,179,0,0,0,0,0,0,71,73,100,80,59,311.91,39,-3,8,-1004,94.32783319,30.19874742,60.42143911,40.41283728,-56.35576115,-37.46563475,7.065666439,2.833585789,fdi,FDI
12,59,37,103,0,24,179,0,0,0,0,0,0,71,73,102,90,59,311.89,40,-27,-2,-944,95.70457803,30.03251544,60.30413141,40.81573886,-58.91388669,-38.32751641,5.747572764,2.915920109,fdi,FDI
12,60,38,102,0,24,-179,0,0,0,0,0,0,71,73,103,90,59,311.89,40,5,11,-1007,97.14652323,30.36966923,60.09808666,41.07204874,-59.48910833,-37.7811284,6.407364668,4.21189479,fdi,FDI
12,60,38,102,0,24,-179,0,0,0,0,0,0,71,73,103,90,59,311.95,40,5,10,-1022,98.11446563,30.43434328,59.98476435,41.41970761,-61.20325308,-38.79608293,5.852199233,3.851822476,fdi,FDI
12,60,38,102,0,24,-179,0,0,0,0,0,0,71,73,105,90,59,311.89,41,6,1,-995,98.72760311,30.370986,59.918049,41.78765106,-62.210721,-39.3972032,5.845484979,3.816971155,fdi,FDI
12,61,37,106,0,24,179,0,0,0,0,0,0,71,73,105,90,59,311.87,41,-9,2,-973,99.61946727,29.69727834,59.73715582,42.32199176,-61.75603662,-40.72709181,7.066275121,2.921272083,fdi,FDI
12,61,36,109,0,24,178,0,0,0,0,0,0,70,73,102,90,59,311.87,42,-20,-2,-996,100.2161411,28.74484817,59.62609634,42.92406847,-62.83155135,-41.07682836,6.64103346,2.752825653,fdi,FDI
12,61,36,109,0,24,178,0,0,0,0,0,0,70,73,102,80,59,311.89,42,-29,7,-982,100.5957594,28.27705114,59.54315268,43.40508469,-63.47493809,-39.79046397,6.550480903,3.886278514,fdi,FDI
12,61,36,109,0,24,178,0,0,0,0,0,0,70,73,102,80,59,311.87,42,-19,-3,-968,100.8237874,28.10812706,59.48041296,43.84068204,-63.83582224,-38.92941741,6.608729415,4.391909263,fdi,FDI
12,61,38,103,0,24,179,0,0,0,0,0,0,70,73,102,90,59,311.92,43,-7,11,-1058,100.9515093,29.24053389,59.4313386,43.93191812,-64.02227474,-36.39013189,6.710410475,6.531354926,fdi,FDI
12,62,39,103,0,24,179,0,0,0,0,0,0,70,73,101,90,59,311.9,43,-2,9,-1012,101.5456355,30.44399228,59.24282409,44.03435409,-63.10812033,-36.70477834,7.803458881,6.097863308,fdi,FDI
12,62,39,103,0,24,179,0,0,0,0,0,0,70,73,98,80,59,311.87,44,-19,11,-956,101.974252,31.03135149,59.10614871,44.27674666,-63.95409621,-38.43827852,7.174874734,4.645961677,fdi,FDI
12,62,39,103,0,24,179,0,0,0,0,0,0,70,73,98,80,59,311.94,44,-13,-2,-1027,102.2695201,31.24341389,58.98567692,44.57579661,-64.50324923,-39.58755747,6.8899122,3.994603341,fdi,FDI
12,65,43,101,0,24,179,0,0,0,0,0,0,70,73,98,80,59,311.92,45,-28,4,-983,104.0498974,33.52628896,58.43384908,44.26989229,-61.84169621,-36.30392025,9.798364753,7.805733331,fdi,FDI
12,65,43,101,0,24,179,0,0,0,0,0,0,71,74,96,80,59,311.93,45,-26,4,-1005,105.3691378,34.57344599,58.03198369,44.34504341,-64.47763824,-39.9715283,7.722269017,5.077052467,fdi,FDI
12,63,45,98,3,25,179,0,0,0,0,0,0,71,74,98,80,59,311.86,46,0,3,-973,105.2377104,36.03141625,57.97367126,44.21196621,-68.20593557,-40.35282216,4.804808821,5.935632262,fdi,FDI
12,63,42,100,0,24,-179,0,0,0,0,0,0,71,73,97,80,59,311.89,47,-2,-4,-979,105.0535793,34.83625767,57.86152528,44.79856663,-67.64767195,-46.43306995,5.932688705,1.291153115,fdi,FDI
12,63,42,100,0,24,-179,0,0,0,0,0,0,71,73,96,80,59,311.87,47,-1,-14,-995,104.8667381,33.99564098,57.75302689,45.18909365,-67.18083255,-45.89853126,6.638462769,2.896219862,fdi,FDI
12,63,42,100,0,24,-179,0,0,0,0,0,0,70,73,96,80,59,311.83,48,0,-6,-1033,104.7043555,33.46235234,57.64314981,45.5365144,-66.82521918,-45.37461234,7.031201589,3.959374255,fdi,FDI
12,61,45,97,2,24,179,0,0,0,0,0,0,70,72,97,80,59,311.89,48,16,-9,-1003,103.5194271,34.87010068,57.82567996,45.37180987,-68.57555414,-41.93581023,5.212424395,7.589059287,fdi,FDI
12,63,44,99,0,24,180,0,0,0,0,0,0,70,72,96,80,59,311.85,49,-15,5,-1035,103.6866769,35.01324477,57.61402079,45.61601392,-64.78766857,-45.04616107,8.651008452,4.827311305,fdi,FDI
12,63,44,99,0,24,180,0,0,0,0,0,0,70,72,96,80,58,311.78,49,-19,21,-1045,103.8548484,35.01689466,57.46469495,45.83175181,-65.23740293,-45.63121405,7.885683845,4.678772006,fdi,FDI
12,63,44,99,0,24,180,0,0,0,0,0,0,70,72,97,80,58,311.78,49,-4,6,-1035,104.0044846,34.96174486,57.31555994,46.05686941,-65.59249742,-45.9690745,7.403155192,4.693474236,fdi,FDI
12,62,43,98,0,24,180,-1,0,0,0,0,0,71,73,97,80,58,311.8,50,2,0,-980,103.5973994,34.32492461,57.31689106,46.44356924,-66.85503447,-47.14946598,6.127325244,3.769360332,fdi,FDI
12,65,46,98,0,25,177,0,0,0,0,0,0,70,73,96,80,58,311.78,50,-27,18,-1004,104.8766423,35.68924941,56.83042682,46.25996955,-63.22406248,-43.42259184,9.684027949,7.54523453,fdi,FDI
12,62,44,98,0,24,180,-2,0,0,0,0,0,70,73,97,80,58,311.82,51,28,-2,-1005,104.2686283,35.25060414,56.91833361,46.64032898,-68.24127487,-47.35588445,4.872551894,3.849638146,fdi,FDI
12,62,44,98,0,24,180,0,0,0,0,0,0,71,73,98,80,58,311.87,52,-17,-8,-980,103.7765185,34.97133592,56.8976648,46.8990737,-67.15684272,-47.02236012,6.092380398,4.420755259,fdi,FDI
12,58,43,98,2,24,178,0,0,0,0,0,0,71,73,98,80,58,311.83,52,-22,12,-991,101.2863717,34.24360394,57.45700487,47.29973516,-70.39224734,-47.75850098,2.753831402,3.764110284,fdi,FDI
12,58,43,98,2,24,178,0,0,0,0,0,0,71,72,100,80,58,311.86,53,0,7,-1029,99.41881415,33.88447137,57.81682249,47.59659756,-66.62935599,-46.75242077,5.83093662,4.638774186,fdi,FDI
12,58,43,98,2,24,178,0,0,0,0,0,0,71,72,101,80,58,311.87,53,-19,7,-1024,98.09484878,33.75214368,58.11159049,47.85915855,-64.14554385,-46.08071822,7.203093737,5.034181986,fdi,FDI
12,59,44,101,0,24,180,0,0,0,0,0,0,71,72,102,90,58,311.86,53,7,3,-1002,97.73773632,34.312917,58.20253825,47.94296132,-61.60255435,-44.65988012,8.596361007,6.150165868,fdi,FDI
12,59,44,101,0,24,180,0,0,0,0,0,0,71,74,104,90,58,311.86,53,18,5,-1011,97.58073907,34.64441357,58.29650976,48.10879344,-61.5244993,-45.22873664,7.805948184,5.430220714,fdi,FDI
12,61,45,104,0,24,179,0,0,0,0,0,0,71,74,103,90,58,311.97,54,-15,8,-984,98.59964697,35.38533489,58.07594352,48.13857789,-59.59810554,-44.64154535,9.200630612,6.027533453,fdi,FDI
12,61,45,104,0,24,179,0,0,0,0,0,0,71,74,103,90,57,311.88,54,-4,-15,-982,99.42059381,35.73885964,57.93903439,48.27507698,-61.35298816,-45.73679353,7.40427046,5.141048091,fdi,FDI
12,61,45,104,0,24,179,0,0,0,0,0,0,71,74,104,90,57,311.86,54,-22,3,-1005,100.0368534,35.8589358,57.82491123,48.4469661,-62.56427604,-46.45840489,6.522716201,4.755015641,fdi,FDI
12,61,46,106,0,24,180,0,0,0,0,0,0,71,74,105,90,57,311.93,55,13,-9,-1037,100.4699346,36.42296432,57.73335588,48.47927385,-63.34786103,-45.90483529,6.201081795,5.654590795,fdi,FDI
12,62,51,106,1,25,178,1,0,0,0,0,0,70,73,101,90,57,311.89,56,10,-14,-997,101.2833859,39.48975811,57.51314552,47.81608409,-62.81834261,-41.97397398,7.184936734,10.00216155,fdi,FDI
